user_id,latent_uplift_group
user_0003283,persuadable
user_0003284,sure_thing
user_0003285,sleeping_dog
user_0003286,sure_thing
user_0003287,sure_thing
user_0003288,lost_cause
user_0003289,lost_cause
user_0003290,lost_cause
user_0003291,persuadable
user_0003292,lost_cause
user_0003293,lost_cause
user_0003294,lost_cause
user_0003295,lost_cause
user_0003296,lost_cause
user_0003297,lost_cause
user_0003298,lost_cause
user_0003299,persuadable
user_0003300,lost_cause
user_0003301,lost_cause
user_0003302,sure_thing
user_0003303,lost_cause
user_0003304,lost_cause
user_0003305,sure_thing
user_0003306,lost_cause
user_0003307,lost_cause
user_0003308,lost_cause
user_0003309,lost_cause
user_0003310,sure_thing
user_0003311,lost_cause
user_0003312,persuadable
user_0003313,lost_cause
user_0003314,persuadable
user_0003315,lost_cause
user_0003316,lost_cause
user_0003317,sleeping_dog
user_0003318,sure_thing
user_0003319,sleeping_dog
user_0003320,sure_thing
user_0003321,lost_cause
user_0003322,lost_cause
user_0003323,lost_cause
user_0003324,sure_thing
user_0003325,persuadable
user_0003326,persuadable
user_0003327,persuadable
user_0003328,lost_cause
user_0003329,lost_cause
user_0003330,sleeping_dog
user_0003331,persuadable
user_0003332,sure_thing
user_0003333,persuadable
user_0003334,lost_cause
user_0003335,lost_cause
user_0003336,sure_thing
user_0003337,lost_cause
user_0003338,persuadable
user_0003339,sleeping_dog
user_0003340,persuadable
user_0003341,sleeping_dog
user_0003342,lost_cause
user_0003343,lost_cause
user_0003344,sure_thing
user_0003345,persuadable
user_0003346,persuadable
user_0003347,lost_cause
user_0003348,lost_cause
user_0003349,lost_cause
user_0003350,lost_cause
user_0003351,sure_thing
user_0003352,lost_cause
user_0003353,persuadable
user_0003354,sure_thing
user_0003355,lost_cause
user_0003356,persuadable
user_0003357,lost_cause
user_0003358,sure_thing
user_0003359,lost_cause
user_0003360,sure_thing
user_0003361,persuadable
user_0003362,lost_cause
user_0003363,persuadable
user_0003364,lost_cause
user_0003365,persuadable
user_0003366,lost_cause
user_0003367,sure_thing
user_0003368,lost_cause
user_0003369,persuadable
user_0003370,lost_cause
user_0003371,persuadable
user_0003372,sure_thing
user_0003373,lost_cause
user_0003374,sure_thing
user_0003375,lost_cause
user_0003376,persuadable
user_0003377,persuadable
user_0003378,lost_cause
user_0003379,sleeping_dog
user_0003380,lost_cause
user_0003381,lost_cause
user_0003382,lost_cause
user_0003383,sleeping_dog
user_0003384,sleeping_dog
user_0003385,lost_cause
user_0003386,sure_thing
user_0003387,sure_thing
user_0003388,persuadable
user_0003389,sure_thing
user_0003390,persuadable
user_0003391,sure_thing
user_0003392,persuadable
user_0003393,sure_thing
user_0003394,lost_cause
user_0003395,sleeping_dog
user_0003396,persuadable
user_0003397,lost_cause
user_0003398,lost_cause
user_0003399,sleeping_dog
user_0003400,sure_thing
user_0003401,lost_cause
user_0003402,lost_cause
user_0003403,sleeping_dog
user_0003404,lost_cause
user_0003405,lost_cause
user_0003406,persuadable
user_0003407,persuadable
user_0003408,sure_thing
user_0003409,lost_cause
user_0003410,sure_thing
user_0003411,sure_thing
user_0003412,lost_cause
user_0003413,lost_cause
user_0003414,lost_cause
user_0003415,sleeping_dog
user_0003416,persuadable
user_0003417,persuadable
user_0003418,lost_cause
user_0003419,persuadable
user_0003420,lost_cause
user_0003421,persuadable
user_0003422,lost_cause
user_0003423,lost_cause
user_0003424,persuadable
user_0003425,lost_cause
user_0003426,sure_thing
user_0003427,sleeping_dog
user_0003428,lost_cause
user_0003429,lost_cause
user_0003430,lost_cause
user_0003431,lost_cause
user_0003432,lost_cause
user_0003433,lost_cause
user_0003434,lost_cause
user_0003435,lost_cause
user_0003436,sleeping_dog
user_0003437,sure_thing
user_0003438,sure_thing
user_0003439,lost_cause
user_0003440,sure_thing
user_0003441,lost_cause
user_0003442,sure_thing
user_0003443,lost_cause
user_0003444,lost_cause
user_0003445,persuadable
user_0003446,lost_cause
user_0003447,lost_cause
user_0003448,lost_cause
user_0003449,lost_cause
user_0003450,persuadable
user_0003451,lost_cause
user_0003452,persuadable
user_0003453,persuadable
user_0003454,sure_thing
user_0003455,lost_cause
user_0003456,sure_thing
user_0003457,persuadable
user_0003458,lost_cause
user_0003459,sure_thing
user_0003460,lost_cause
user_0003461,persuadable
user_0003462,lost_cause
user_0003463,sure_thing
user_0003464,persuadable
user_0003465,lost_cause
user_0003466,lost_cause
user_0003467,lost_cause
user_0003468,sure_thing
user_0003469,lost_cause
user_0003470,persuadable
user_0003471,sure_thing
user_0003472,persuadable
user_0003473,lost_cause
user_0003474,sleeping_dog
user_0003475,persuadable
user_0003476,lost_cause
user_0003477,lost_cause
user_0003478,persuadable
user_0003479,lost_cause
user_0003480,sure_thing
user_0003481,sure_thing
user_0003482,sure_thing
user_0003483,sleeping_dog
user_0003484,lost_cause
user_0003485,lost_cause
user_0003486,lost_cause
user_0003487,sure_thing
user_0003488,lost_cause
user_0003489,sure_thing
user_0003490,persuadable
user_0003491,lost_cause
user_0003492,lost_cause
user_0003493,persuadable
user_0003494,persuadable
user_0003495,lost_cause
user_0003496,persuadable
user_0003497,lost_cause
user_0003498,lost_cause
user_0003499,sure_thing
user_0003500,persuadable
user_0003501,persuadable
user_0003502,lost_cause
user_0003503,persuadable
user_0003504,lost_cause
user_0003505,sure_thing
user_0003506,sure_thing
user_0003507,lost_cause
user_0003508,lost_cause
user_0003509,lost_cause
user_0003510,lost_cause
user_0003511,lost_cause
user_0003512,sure_thing
user_0003513,persuadable
user_0003514,sure_thing
user_0003515,lost_cause
user_0003516,lost_cause
user_0003517,lost_cause
user_0003518,lost_cause
user_0003519,sure_thing
user_0003520,lost_cause
user_0003521,sure_thing
user_0003522,sure_thing
user_0003523,lost_cause
user_0003524,persuadable
user_0003525,lost_cause
user_0003526,sleeping_dog
user_0003527,persuadable
user_0003528,lost_cause
user_0003529,lost_cause
user_0003530,persuadable
user_0003531,lost_cause
user_0003532,persuadable
user_0003533,lost_cause
user_0003534,persuadable
user_0003535,lost_cause
user_0003536,sure_thing
user_0003537,sure_thing
user_0003538,persuadable
user_0003539,lost_cause
user_0003540,lost_cause
user_0003541,persuadable
user_0003542,sure_thing
user_0003543,lost_cause
user_0003544,lost_cause
user_0003545,persuadable
user_0003546,lost_cause
user_0003547,lost_cause
user_0003548,sure_thing
user_0003549,sure_thing
user_0003550,lost_cause
user_0003551,sure_thing
user_0003552,lost_cause
user_0003553,lost_cause
user_0003554,lost_cause
user_0003555,sure_thing
user_0003556,sure_thing
user_0003557,lost_cause
user_0003558,lost_cause
user_0003559,sleeping_dog
user_0003560,sure_thing
user_0003561,persuadable
user_0003562,lost_cause
user_0003563,sure_thing
user_0003564,sure_thing
user_0003565,lost_cause
user_0003566,lost_cause
user_0003567,sure_thing
user_0003568,sure_thing
user_0003569,lost_cause
user_0003570,sure_thing
user_0003571,sure_thing
user_0003572,persuadable
user_0003573,sure_thing
user_0003574,lost_cause
user_0003575,persuadable
user_0003576,persuadable
user_0003577,persuadable
user_0003578,persuadable
user_0003579,sure_thing
user_0003580,persuadable
user_0003581,lost_cause
user_0003582,lost_cause
user_0003583,lost_cause
user_0003584,sure_thing
user_0003585,lost_cause
user_0003586,sleeping_dog
user_0003587,lost_cause
user_0003588,sure_thing
user_0003589,lost_cause
user_0003590,sleeping_dog
user_0003591,lost_cause
user_0003592,lost_cause
user_0003593,sure_thing
user_0003594,lost_cause
user_0003595,sleeping_dog
user_0003596,sure_thing
user_0003597,lost_cause
user_0003598,sure_thing
user_0003599,sure_thing
user_0003600,lost_cause
user_0003601,lost_cause
user_0003602,sleeping_dog
user_0003603,lost_cause
user_0003604,sleeping_dog
user_0003605,lost_cause
user_0003606,sure_thing
user_0003607,lost_cause
user_0003608,sure_thing
user_0003609,lost_cause
user_0003610,lost_cause
user_0003611,lost_cause
user_0003612,sure_thing
user_0003613,lost_cause
user_0003614,persuadable
user_0003615,lost_cause
user_0003616,lost_cause
user_0003617,lost_cause
user_0003618,lost_cause
user_0003619,lost_cause
user_0003620,persuadable
user_0003621,lost_cause
user_0003622,persuadable
user_0003623,lost_cause
user_0003624,persuadable
user_0003625,persuadable
user_0003626,lost_cause
user_0003627,lost_cause
user_0003628,sure_thing
user_0003629,lost_cause
user_0003630,lost_cause
user_0003631,lost_cause
user_0003632,lost_cause
user_0003633,persuadable
user_0003634,lost_cause
user_0003635,lost_cause
user_0003636,persuadable
user_0003637,persuadable
user_0003638,lost_cause
user_0003639,sure_thing
user_0003640,sure_thing
user_0003641,persuadable
user_0003642,lost_cause
user_0003643,persuadable
user_0003644,persuadable
user_0003645,lost_cause
user_0003646,lost_cause
user_0003647,persuadable
user_0003648,lost_cause
user_0003649,persuadable
user_0003650,lost_cause
user_0003651,lost_cause
user_0003652,lost_cause
user_0003653,persuadable
user_0003654,lost_cause
user_0003655,persuadable
user_0003656,lost_cause
user_0003657,lost_cause
user_0003658,lost_cause
user_0003659,persuadable
user_0003660,lost_cause
user_0003661,persuadable
user_0003662,persuadable
user_0003663,sleeping_dog
user_0003664,lost_cause
user_0003665,sure_thing
user_0003666,sleeping_dog
user_0003667,lost_cause
user_0003668,persuadable
user_0003669,persuadable
user_0003670,lost_cause
user_0003671,sure_thing
user_0003672,lost_cause
user_0003673,sure_thing
user_0003674,lost_cause
user_0003675,sure_thing
user_0003676,lost_cause
user_0003677,lost_cause
user_0003678,lost_cause
user_0003679,lost_cause
user_0003680,lost_cause
user_0003681,sure_thing
user_0003682,persuadable
user_0003683,lost_cause
user_0003684,lost_cause
user_0003685,persuadable
user_0003686,lost_cause
user_0003687,persuadable
user_0003688,lost_cause
user_0003689,sure_thing
user_0003690,lost_cause
user_0003691,sleeping_dog
user_0003692,lost_cause
user_0003693,lost_cause
user_0003694,persuadable
user_0003695,sure_thing
user_0003696,lost_cause
user_0003697,sure_thing
user_0003698,sleeping_dog
user_0003699,lost_cause
user_0003700,lost_cause
user_0003701,sure_thing
user_0003702,sure_thing
user_0003703,lost_cause
user_0003704,lost_cause
user_0003705,persuadable
user_0003706,sure_thing
user_0003707,sleeping_dog
user_0003708,sleeping_dog
user_0003709,lost_cause
user_0003710,persuadable
user_0003711,sleeping_dog
user_0003712,lost_cause
user_0003713,persuadable
user_0003714,persuadable
user_0003715,sleeping_dog
user_0003716,lost_cause
user_0003717,sure_thing
user_0003718,lost_cause
user_0003719,sure_thing
user_0003720,lost_cause
user_0003721,lost_cause
user_0003722,lost_cause
user_0003723,lost_cause
user_0003724,sure_thing
user_0003725,lost_cause
user_0003726,persuadable
user_0003727,lost_cause
user_0003728,lost_cause
user_0003729,lost_cause
user_0003730,lost_cause
user_0003731,persuadable
user_0003732,sure_thing
user_0003733,lost_cause
user_0003734,lost_cause
user_0003735,sure_thing
user_0003736,sleeping_dog
user_0003737,sleeping_dog
user_0003738,sure_thing
user_0003739,lost_cause
user_0003740,lost_cause
user_0003741,persuadable
user_0003742,persuadable
user_0003743,lost_cause
user_0003744,sure_thing
user_0003745,lost_cause
user_0003746,sure_thing
user_0003747,lost_cause
user_0003748,lost_cause
user_0003749,sure_thing
user_0003750,lost_cause
user_0003751,lost_cause
user_0003752,persuadable
user_0003753,sleeping_dog
user_0003754,sure_thing
user_0003755,lost_cause
user_0003756,lost_cause
user_0003757,persuadable
user_0003758,sure_thing
user_0003759,persuadable
user_0003760,lost_cause
user_0003761,persuadable
user_0003762,persuadable
user_0003763,sure_thing
user_0003764,lost_cause
user_0003765,lost_cause
user_0003766,lost_cause
user_0003767,sure_thing
user_0003768,lost_cause
user_0003769,lost_cause
user_0003770,persuadable
user_0003771,lost_cause
user_0003772,persuadable
user_0003773,lost_cause
user_0003774,lost_cause
user_0003775,persuadable
user_0003776,lost_cause
user_0003777,sleeping_dog
user_0003778,sure_thing
user_0003779,sleeping_dog
user_0003780,lost_cause
user_0003781,lost_cause
user_0003782,lost_cause
user_0003783,lost_cause
user_0003784,sure_thing
user_0003785,lost_cause
user_0003786,sure_thing
user_0003787,lost_cause
user_0003788,lost_cause
user_0003789,persuadable
user_0003790,sleeping_dog
user_0003791,sure_thing
user_0003792,lost_cause
user_0003793,lost_cause
user_0003794,lost_cause
user_0003795,lost_cause
user_0003796,lost_cause
user_0003797,lost_cause
user_0003798,sure_thing
user_0003799,lost_cause
user_0003800,persuadable
user_0003801,lost_cause
user_0003802,persuadable
user_0003803,lost_cause
user_0003804,persuadable
user_0003805,lost_cause
user_0003806,persuadable
user_0003807,lost_cause
user_0003808,persuadable
user_0003809,sure_thing
user_0003810,sure_thing
user_0003811,lost_cause
user_0003812,lost_cause
user_0003813,lost_cause
user_0003814,persuadable
user_0003815,lost_cause
user_0003816,sure_thing
user_0003817,lost_cause
user_0003818,sure_thing
user_0003819,sure_thing
user_0003820,lost_cause
user_0003821,lost_cause
user_0003822,sure_thing
user_0003823,persuadable
user_0003824,persuadable
user_0003825,sure_thing
user_0003826,lost_cause
user_0003827,persuadable
user_0003828,lost_cause
user_0003829,lost_cause
user_0003830,sleeping_dog
user_0003831,lost_cause
user_0003832,persuadable
user_0003833,persuadable
user_0003834,sure_thing
user_0003835,sure_thing
user_0003836,persuadable
user_0003837,lost_cause
user_0003838,sure_thing
user_0003839,lost_cause
user_0003840,sure_thing
user_0003841,sure_thing
user_0003842,lost_cause
user_0003843,persuadable
user_0003844,persuadable
user_0003845,persuadable
user_0003846,lost_cause
user_0003847,lost_cause
user_0003848,lost_cause
user_0003849,lost_cause
user_0003850,lost_cause
user_0003851,persuadable
user_0003852,persuadable
user_0003853,lost_cause
user_0003854,lost_cause
user_0003855,sure_thing
user_0003856,persuadable
user_0003857,lost_cause
user_0003858,lost_cause
user_0003859,persuadable
user_0003860,lost_cause
user_0003861,lost_cause
user_0003862,persuadable
user_0003863,persuadable
user_0003864,lost_cause
user_0003865,sure_thing
user_0003866,lost_cause
user_0003867,sure_thing
user_0003868,lost_cause
user_0003869,persuadable
user_0003870,persuadable
user_0003871,persuadable
user_0003872,persuadable
user_0003873,persuadable
user_0003874,lost_cause
user_0003875,sleeping_dog
user_0003876,sure_thing
user_0003877,lost_cause
user_0003878,lost_cause
user_0003879,lost_cause
user_0003880,lost_cause
user_0003881,lost_cause
user_0003882,lost_cause
user_0003883,lost_cause
user_0003884,sleeping_dog
user_0003885,persuadable
user_0003886,persuadable
user_0003887,lost_cause
user_0003888,persuadable
user_0003889,lost_cause
user_0003890,sure_thing
user_0003891,persuadable
user_0003892,persuadable
user_0003893,lost_cause
user_0003894,persuadable
user_0003895,persuadable
user_0003896,sure_thing
user_0003897,sure_thing
user_0003898,persuadable
user_0003899,lost_cause
user_0003900,sure_thing
user_0003901,lost_cause
user_0003902,sleeping_dog
user_0003903,sure_thing
user_0003904,lost_cause
user_0003905,persuadable
user_0003906,persuadable
user_0003907,persuadable
user_0003908,lost_cause
user_0003909,sure_thing
user_0003910,lost_cause
user_0003911,persuadable
user_0003912,sleeping_dog
user_0003913,persuadable
user_0003914,persuadable
user_0003915,sure_thing
user_0003916,persuadable
user_0003917,persuadable
user_0003918,lost_cause
user_0003919,lost_cause
user_0003920,sure_thing
user_0003921,lost_cause
user_0003922,lost_cause
user_0003923,sure_thing
user_0003924,lost_cause
user_0003925,sure_thing
user_0003926,lost_cause
user_0003927,persuadable
user_0003928,lost_cause
user_0003929,persuadable
user_0003930,sure_thing
user_0003931,lost_cause
user_0003932,sleeping_dog
user_0003933,lost_cause
user_0003934,lost_cause
user_0003935,persuadable
user_0003936,lost_cause
user_0003937,lost_cause
user_0003938,lost_cause
user_0003939,persuadable
user_0003940,sleeping_dog
user_0003941,lost_cause
user_0003942,lost_cause
user_0003943,sure_thing
user_0003944,persuadable
user_0003945,lost_cause
user_0003946,persuadable
user_0003947,sleeping_dog
user_0003948,lost_cause
user_0003949,lost_cause
user_0003950,sure_thing
user_0003951,sure_thing
user_0003952,lost_cause
user_0003953,sure_thing
user_0003954,persuadable
user_0003955,persuadable
user_0003956,sleeping_dog
user_0003957,persuadable
user_0003958,lost_cause
user_0003959,sure_thing
user_0003960,lost_cause
user_0003961,lost_cause
user_0003962,lost_cause
user_0003963,lost_cause
user_0003964,lost_cause
user_0003965,sleeping_dog
user_0003966,sure_thing
user_0003967,lost_cause
user_0003968,sure_thing
user_0003969,lost_cause
user_0003970,lost_cause
user_0003971,persuadable
user_0003972,lost_cause
user_0003973,lost_cause
user_0003974,lost_cause
user_0003975,sure_thing
user_0003976,lost_cause
user_0003977,lost_cause
user_0003978,lost_cause
user_0003979,persuadable
user_0003980,sleeping_dog
user_0003981,lost_cause
user_0003982,lost_cause
user_0003983,lost_cause
user_0003984,persuadable
user_0003985,lost_cause
user_0003986,sure_thing
user_0003987,persuadable
user_0003988,persuadable
user_0003989,persuadable
user_0003990,lost_cause
user_0003991,persuadable
user_0003992,lost_cause
user_0003993,persuadable
user_0003994,lost_cause
user_0003995,lost_cause
user_0003996,persuadable
user_0003997,lost_cause
user_0003998,lost_cause
user_0003999,lost_cause
user_0004000,persuadable
user_0004001,persuadable
user_0004002,lost_cause
user_0004003,lost_cause
user_0004004,sleeping_dog
user_0004005,sure_thing
user_0004006,lost_cause
user_0004007,lost_cause
user_0004008,sure_thing
user_0004009,lost_cause
user_0004010,persuadable
user_0004011,lost_cause
user_0004012,lost_cause
user_0004013,persuadable
user_0004014,persuadable
user_0004015,lost_cause
user_0004016,sure_thing
user_0004017,persuadable
user_0004018,persuadable
user_0004019,sure_thing
user_0004020,lost_cause
user_0004021,lost_cause
user_0004022,lost_cause
user_0004023,persuadable
user_0004024,lost_cause
user_0004025,sure_thing
user_0004026,lost_cause
user_0004027,lost_cause
user_0004028,lost_cause
user_0004029,sleeping_dog
user_0004030,lost_cause
user_0004031,sure_thing
user_0004032,sure_thing
user_0004033,persuadable
user_0004034,lost_cause
user_0004035,sleeping_dog
user_0004036,lost_cause
user_0004037,sleeping_dog
user_0004038,sure_thing
user_0004039,lost_cause
user_0004040,lost_cause
user_0004041,lost_cause
user_0004042,lost_cause
user_0004043,lost_cause
user_0004044,sleeping_dog
user_0004045,lost_cause
user_0004046,persuadable
user_0004047,lost_cause
user_0004048,sleeping_dog
user_0004049,sure_thing
user_0004050,sure_thing
user_0004051,lost_cause
user_0004052,lost_cause
user_0004053,lost_cause
user_0004054,lost_cause
user_0004055,sure_thing
user_0004056,lost_cause
user_0004057,lost_cause
user_0004058,sure_thing
user_0004059,sleeping_dog
user_0004060,persuadable
user_0004061,persuadable
user_0004062,persuadable
user_0004063,lost_cause
user_0004064,sure_thing
user_0004065,persuadable
user_0004066,lost_cause
user_0004067,persuadable
user_0004068,sure_thing
user_0004069,lost_cause
user_0004070,lost_cause
user_0004071,lost_cause
user_0004072,lost_cause
user_0004073,persuadable
user_0004074,persuadable
user_0004075,lost_cause
user_0004076,persuadable
user_0004077,persuadable
user_0004078,persuadable
user_0004079,lost_cause
user_0004080,sure_thing
user_0004081,sleeping_dog
user_0004082,lost_cause
user_0004083,lost_cause
user_0004084,lost_cause
user_0004085,lost_cause
user_0004086,lost_cause
user_0004087,lost_cause
user_0004088,sure_thing
user_0004089,persuadable
user_0004090,sure_thing
user_0004091,sure_thing
user_0004092,lost_cause
user_0004093,lost_cause
user_0004094,sure_thing
user_0004095,lost_cause
user_0004096,lost_cause
user_0004097,lost_cause
user_0004098,sleeping_dog
user_0004099,persuadable
user_0004100,lost_cause
user_0004101,lost_cause
user_0004102,lost_cause
user_0004103,sure_thing
user_0004104,sure_thing
user_0004105,sleeping_dog
user_0004106,lost_cause
user_0004107,lost_cause
user_0004108,lost_cause
user_0004109,sure_thing
user_0004110,sure_thing
user_0004111,lost_cause
user_0004112,persuadable
user_0004113,lost_cause
user_0004114,persuadable
user_0004115,lost_cause
user_0004116,lost_cause
user_0004117,lost_cause
user_0004118,persuadable
user_0004119,persuadable
user_0004120,lost_cause
user_0004121,lost_cause
user_0004122,lost_cause
user_0004123,lost_cause
user_0004124,lost_cause
user_0004125,sure_thing
user_0004126,lost_cause
user_0004127,lost_cause
user_0004128,sure_thing
user_0004129,sure_thing
user_0004130,lost_cause
user_0004131,sure_thing
user_0004132,lost_cause
user_0004133,lost_cause
user_0004134,sure_thing
user_0004135,lost_cause
user_0004136,lost_cause
user_0004137,persuadable
user_0004138,lost_cause
user_0004139,sure_thing
user_0004140,lost_cause
user_0004141,sleeping_dog
user_0004142,sure_thing
user_0004143,persuadable
user_0004144,lost_cause
user_0004145,lost_cause
user_0004146,persuadable
user_0004147,sure_thing
user_0004148,sure_thing
user_0004149,lost_cause
user_0004150,lost_cause
user_0004151,lost_cause
user_0004152,sure_thing
user_0004153,persuadable
user_0004154,lost_cause
user_0004155,lost_cause
user_0004156,lost_cause
user_0004157,sure_thing
user_0004158,lost_cause
user_0004159,lost_cause
user_0004160,lost_cause
user_0004161,lost_cause
user_0004162,lost_cause
user_0004163,sure_thing
user_0004164,lost_cause
user_0004165,lost_cause
user_0004166,lost_cause
user_0004167,sure_thing
user_0004168,lost_cause
user_0004169,persuadable
user_0004170,lost_cause
user_0004171,sleeping_dog
user_0004172,lost_cause
user_0004173,sure_thing
user_0004174,persuadable
user_0004175,persuadable
user_0004176,persuadable
user_0004177,persuadable
user_0004178,lost_cause
user_0004179,lost_cause
user_0004180,lost_cause
user_0004181,persuadable
user_0004182,sure_thing
user_0004183,sleeping_dog
user_0004184,persuadable
user_0004185,persuadable
user_0004186,persuadable
user_0004187,sure_thing
user_0004188,lost_cause
user_0004189,sure_thing
user_0004190,lost_cause
user_0004191,sleeping_dog
user_0004192,persuadable
user_0004193,lost_cause
user_0004194,sure_thing
user_0004195,sure_thing
user_0004196,persuadable
user_0004197,persuadable
user_0004198,persuadable
user_0004199,lost_cause
user_0004200,lost_cause
user_0004201,lost_cause
user_0004202,persuadable
user_0004203,persuadable
user_0004204,lost_cause
user_0004205,sure_thing
user_0004206,lost_cause
user_0004207,sure_thing
user_0004208,lost_cause
user_0004209,sure_thing
user_0004210,sure_thing
user_0004211,lost_cause
user_0004212,sure_thing
user_0004213,lost_cause
user_0004214,sure_thing
user_0004215,sure_thing
user_0004216,lost_cause
user_0004217,lost_cause
user_0004218,lost_cause
user_0004219,sure_thing
user_0004220,lost_cause
user_0004221,sleeping_dog
user_0004222,sure_thing
user_0004223,persuadable
user_0004224,lost_cause
user_0004225,lost_cause
user_0004226,sure_thing
user_0004227,lost_cause
user_0004228,sure_thing
user_0004229,sure_thing
user_0004230,lost_cause
user_0004231,persuadable
user_0004232,lost_cause
user_0004233,lost_cause
user_0004234,lost_cause
user_0004235,persuadable
user_0004236,persuadable
user_0004237,persuadable
user_0004238,sure_thing
user_0004239,lost_cause
user_0004240,persuadable
user_0004241,persuadable
user_0004242,lost_cause
user_0004243,sleeping_dog
user_0004244,lost_cause
user_0004245,lost_cause
user_0004246,lost_cause
user_0004247,sure_thing
user_0004248,sure_thing
user_0004249,lost_cause
user_0004250,sure_thing
user_0004251,lost_cause
user_0004252,lost_cause
user_0004253,lost_cause
user_0004254,persuadable
user_0004255,sure_thing
user_0004256,sure_thing
user_0004257,lost_cause
user_0004258,lost_cause
user_0004259,lost_cause
user_0004260,lost_cause
user_0004261,lost_cause
user_0004262,persuadable
user_0004263,lost_cause
user_0004264,persuadable
user_0004265,lost_cause
user_0004266,lost_cause
user_0004267,persuadable
user_0004268,lost_cause
user_0004269,lost_cause
user_0004270,persuadable
user_0004271,lost_cause
user_0004272,lost_cause
user_0004273,persuadable
user_0004274,lost_cause
user_0004275,sleeping_dog
user_0004276,persuadable
user_0004277,persuadable
user_0004278,lost_cause
user_0004279,sure_thing
user_0004280,lost_cause
user_0004281,lost_cause
user_0004282,sure_thing
user_0004283,sleeping_dog
user_0004284,lost_cause
user_0004285,persuadable
user_0004286,sleeping_dog
user_0004287,lost_cause
user_0004288,lost_cause
user_0004289,lost_cause
user_0004290,lost_cause
user_0004291,lost_cause
user_0004292,persuadable
user_0004293,lost_cause
user_0004294,lost_cause
user_0004295,lost_cause
user_0004296,lost_cause
user_0004297,sure_thing
user_0004298,persuadable
user_0004299,lost_cause
user_0004300,lost_cause
user_0004301,lost_cause
user_0004302,persuadable
user_0004303,persuadable
user_0004304,sure_thing
user_0004305,lost_cause
user_0004306,persuadable
user_0004307,persuadable
user_0004308,lost_cause
user_0004309,lost_cause
user_0004310,lost_cause
user_0004311,lost_cause
user_0004312,lost_cause
user_0004313,lost_cause
user_0004314,sleeping_dog
user_0004315,lost_cause
user_0004316,lost_cause
user_0004317,lost_cause
user_0004318,lost_cause
user_0004319,sure_thing
user_0004320,persuadable
user_0004321,persuadable
user_0004322,lost_cause
user_0004323,sleeping_dog
user_0004324,persuadable
user_0004325,persuadable
user_0004326,lost_cause
user_0004327,lost_cause
user_0004328,sure_thing
user_0004329,lost_cause
user_0004330,lost_cause
user_0004331,lost_cause
user_0004332,sure_thing
user_0004333,lost_cause
user_0004334,lost_cause
user_0004335,sure_thing
user_0004336,lost_cause
user_0004337,persuadable
user_0004338,lost_cause
user_0004339,persuadable
user_0004340,persuadable
user_0004341,lost_cause
user_0004342,persuadable
user_0004343,persuadable
user_0004344,persuadable
user_0004345,sleeping_dog
user_0004346,sure_thing
user_0004347,persuadable
user_0004348,lost_cause
user_0004349,persuadable
user_0004350,sure_thing
user_0004351,lost_cause
user_0004352,sleeping_dog
user_0004353,lost_cause
user_0004354,persuadable
user_0004355,lost_cause
user_0004356,lost_cause
user_0004357,persuadable
user_0004358,lost_cause
user_0004359,lost_cause
user_0004360,lost_cause
user_0004361,persuadable
user_0004362,lost_cause
user_0004363,persuadable
user_0004364,lost_cause
user_0004365,lost_cause
user_0004366,lost_cause
user_0004367,lost_cause
user_0004368,lost_cause
user_0004369,lost_cause
user_0004370,lost_cause
user_0004371,sure_thing
user_0004372,sleeping_dog
user_0004373,sleeping_dog
user_0004374,lost_cause
user_0004375,lost_cause
user_0004376,sure_thing
user_0004377,lost_cause
user_0004378,persuadable
user_0004379,lost_cause
user_0004380,sure_thing
user_0004381,sure_thing
user_0004382,sure_thing
user_0004383,sure_thing
user_0004384,lost_cause
user_0004385,lost_cause
user_0004386,lost_cause
user_0004387,lost_cause
user_0004388,persuadable
user_0004389,lost_cause
user_0004390,sure_thing
user_0004391,sure_thing
user_0004392,sleeping_dog
user_0004393,persuadable
user_0004394,sure_thing
user_0004395,lost_cause
user_0004396,lost_cause
user_0004397,lost_cause
user_0004398,lost_cause
user_0004399,lost_cause
user_0004400,lost_cause
user_0004401,sleeping_dog
user_0004402,persuadable
user_0004403,lost_cause
user_0004404,lost_cause
user_0004405,lost_cause
user_0004406,lost_cause
user_0004407,persuadable
user_0004408,sure_thing
user_0004409,sure_thing
user_0004410,lost_cause
user_0004411,lost_cause
user_0004412,lost_cause
user_0004413,lost_cause
user_0004414,sure_thing
user_0004415,lost_cause
user_0004416,persuadable
user_0004417,lost_cause
user_0004418,persuadable
user_0004419,lost_cause
user_0004420,sleeping_dog
user_0004421,lost_cause
user_0004422,sleeping_dog
user_0004423,lost_cause
user_0004424,sure_thing
user_0004425,lost_cause
user_0004426,lost_cause
user_0004427,sure_thing
user_0004428,sleeping_dog
user_0004429,lost_cause
user_0004430,lost_cause
user_0004431,lost_cause
user_0004432,lost_cause
user_0004433,lost_cause
user_0004434,persuadable
user_0004435,lost_cause
user_0004436,lost_cause
user_0004437,lost_cause
user_0004438,sure_thing
user_0004439,lost_cause
user_0004440,lost_cause
user_0004441,persuadable
user_0004442,sure_thing
user_0004443,sleeping_dog
user_0004444,sure_thing
user_0004445,persuadable
user_0004446,persuadable
user_0004447,sure_thing
user_0004448,lost_cause
user_0004449,persuadable
user_0004450,sleeping_dog
user_0004451,sleeping_dog
user_0004452,sure_thing
user_0004453,sleeping_dog
user_0004454,persuadable
user_0004455,lost_cause
